customer_id,age,income,past_purchases,website_visits,customer_segment,previous_discount,discount,purchase,revenue
3764,51,52010,1,3,new,5,5,0,0.0
3765,39,49916,5,2,regular,20,5,0,0.0
3766,39,42507,10,5,regular,5,0,0,0.0
3767,53,41702,5,2,loyal,5,20,0,0.0
3768,56,67160,5,3,new,10,5,1,279.28
3769,60,30578,4,8,new,20,10,1,288.67
3770,35,104201,7,4,new,0,0,0,0.0
3771,40,71122,3,1,new,5,20,0,0.0
3772,35,111527,1,2,new,20,5,0,0.0
3773,45,70218,5,2,regular,20,0,0,0.0
3774,24,50324,4,6,loyal,20,10,0,0.0
3775,40,71491,5,6,loyal,5,10,0,0.0
3776,27,35424,5,2,new,10,10,0,0.0
3777,45,102409,6,4,new,20,20,1,226.33
3778,62,92014,8,4,regular,5,5,0,0.0
3779,69,34715,4,5,regular,20,5,0,0.0
3780,41,78199,1,5,regular,10,0,1,363.06
3781,20,73799,7,9,regular,0,20,0,0.0
3782,29,40101,2,2,loyal,0,5,0,0.0
3783,23,32208,9,3,new,10,20,1,403.8
3784,57,96029,10,2,new,10,10,1,341.21
3785,69,46404,3,2,new,20,20,1,333.44
3786,46,71893,4,1,regular,5,10,0,0.0
3787,27,44771,5,4,new,10,20,1,498.49
3788,19,85339,5,3,regular,20,20,0,0.0
3789,68,24898,7,3,regular,10,0,0,0.0
3790,34,55933,4,5,new,5,0,1,414.79
3791,23,74706,4,6,loyal,20,0,0,0.0
3792,27,63909,7,3,loyal,10,10,0,0.0
3793,31,81239,4,3,regular,5,0,0,0.0
3794,52,38034,5,6,loyal,20,0,0,0.0
3795,64,64180,7,0,new,0,0,0,0.0
3796,32,95651,3,5,loyal,20,20,0,0.0
3797,53,53360,6,0,regular,0,5,0,0.0
3798,21,35701,4,4,new,0,10,0,0.0
3799,18,104774,4,1,regular,0,5,0,0.0
3800,20,97830,5,2,regular,10,5,0,0.0
3801,66,88041,3,6,regular,0,0,0,0.0
3802,48,99800,6,3,loyal,20,10,1,51.79
3803,59,97881,3,2,regular,0,10,1,195.99
3804,19,94660,2,6,loyal,5,20,0,0.0
3805,19,70942,4,4,loyal,5,20,1,354.19
3806,62,21942,3,1,regular,0,0,1,186.85
3807,23,79707,3,3,regular,20,10,0,0.0
3808,26,47313,7,6,new,20,5,0,0.0
3809,44,97329,10,4,regular,20,10,0,0.0
3810,49,66833,5,3,new,20,5,0,0.0
3811,29,110527,9,3,new,0,5,1,292.58
3812,41,79554,7,1,regular,0,0,0,0.0
3813,53,75053,1,2,new,20,5,1,246.81
3814,41,111922,3,3,loyal,0,0,0,0.0
3815,37,67506,4,2,loyal,10,5,0,0.0
3816,21,57560,6,3,new,0,0,0,0.0
3817,41,57151,5,1,new,10,0,0,0.0
3818,59,107502,6,8,loyal,20,5,0,0.0
3819,50,95627,3,4,new,0,20,0,0.0
3820,64,36342,3,2,loyal,20,20,0,0.0
3821,24,69248,4,4,regular,5,20,0,0.0
3822,18,57128,2,4,regular,5,20,0,0.0
3823,46,84670,9,5,new,20,0,1,289.39
3824,27,25228,6,3,regular,20,0,0,0.0
3825,48,91412,8,2,loyal,10,20,1,416.35
3826,65,94248,6,4,regular,0,20,0,0.0
3827,35,42658,7,4,loyal,5,10,0,0.0
3828,46,35065,3,4,regular,5,5,1,52.35
3829,53,82753,3,1,loyal,20,5,1,137.9
3830,25,45702,3,0,regular,0,0,0,0.0
3831,64,114157,5,6,regular,20,20,0,0.0
3832,28,97523,5,3,loyal,20,10,0,0.0
3833,60,115501,7,6,loyal,0,0,1,57.91
3834,52,73471,4,3,loyal,0,5,0,0.0
3835,25,113848,2,3,new,20,20,0,0.0
3836,55,21397,6,6,loyal,20,5,1,401.56
3837,28,48993,4,5,regular,5,20,0,0.0
3838,49,20223,3,5,regular,20,5,0,0.0
3839,67,87755,6,6,loyal,20,20,1,192.46
3840,67,71066,2,2,new,20,10,0,0.0
3841,63,48767,3,4,regular,5,20,1,287.74
3842,43,50495,3,7,regular,10,5,1,86.83
3843,47,84375,6,5,regular,0,10,1,317.32
3844,33,38031,8,3,new,10,5,0,0.0
3845,65,71455,6,5,new,0,0,0,0.0
3846,42,81359,2,3,regular,0,0,0,0.0
3847,58,43997,6,4,regular,5,5,0,0.0
3848,36,42843,6,3,new,0,10,0,0.0
3849,56,55422,5,1,new,5,10,0,0.0
3850,29,79220,5,2,new,10,20,1,90.96
3851,56,45439,9,5,regular,20,20,0,0.0
3852,20,57926,4,6,regular,5,5,0,0.0
3853,23,74344,4,2,new,10,0,0,0.0
3854,36,38674,6,4,regular,5,10,1,336.39
3855,43,76892,4,3,regular,10,20,0,0.0
3856,54,33810,3,5,new,0,10,0,0.0
3857,36,34253,4,7,new,10,10,1,256.2
3858,18,43686,9,5,new,10,5,0,0.0
3859,34,48651,3,3,regular,10,20,0,0.0
3860,40,22983,5,2,regular,0,20,0,0.0
3861,46,116160,7,5,new,20,20,1,161.64
3862,51,50812,3,7,regular,0,0,0,0.0
3863,30,100461,4,2,loyal,0,5,0,0.0
3864,49,110195,6,2,loyal,0,0,0,0.0
3865,50,100064,5,2,regular,10,10,0,0.0
3866,58,103136,3,2,regular,0,0,0,0.0
3867,45,30007,9,2,loyal,20,20,0,0.0
3868,60,57200,2,2,new,10,20,1,258.12
3869,29,94618,6,2,new,5,20,1,454.45
3870,55,77583,3,7,regular,0,0,0,0.0
3871,20,20565,5,6,new,0,10,0,0.0
3872,23,76736,0,7,loyal,10,20,0,0.0
3873,62,100451,3,2,regular,5,5,0,0.0
3874,42,102873,4,3,loyal,10,0,0,0.0
3875,50,58388,8,3,regular,5,20,1,220.95
3876,49,43629,5,2,new,0,5,1,218.51
3877,54,50955,6,5,loyal,20,20,0,0.0
3878,30,49638,7,2,regular,5,10,1,351.42
3879,27,54657,5,7,regular,20,5,0,0.0
3880,20,50178,10,7,regular,0,20,1,313.2
3881,62,65719,4,5,new,10,20,0,0.0
3882,29,24086,5,6,regular,5,0,1,181.34
3883,47,47519,5,6,new,5,5,0,0.0
3884,41,51468,5,6,loyal,20,10,0,0.0
3885,26,35334,8,8,new,0,20,1,252.1
3886,39,107791,2,4,new,10,20,0,0.0
3887,22,87548,4,3,regular,5,0,1,464.96
3888,27,111198,3,5,regular,20,20,1,427.66
3889,25,76157,4,4,new,0,5,0,0.0
3890,60,30963,2,5,new,20,20,0,0.0
3891,47,110461,4,4,regular,20,0,0,0.0
3892,66,65805,5,3,new,0,20,0,0.0
3893,40,88443,7,7,regular,10,10,1,143.42
3894,28,58134,6,3,loyal,20,5,0,0.0
3895,49,69428,3,7,new,20,5,0,0.0
3896,66,68935,4,3,new,5,0,0,0.0
3897,45,48470,4,4,regular,5,20,0,0.0
3898,18,75471,4,3,regular,5,5,0,0.0
3899,33,93373,7,7,regular,5,10,1,71.2
3900,66,22025,4,5,loyal,10,0,1,203.28
3901,44,33090,4,5,loyal,20,5,0,0.0
3902,67,104224,5,6,regular,10,20,0,0.0
3903,44,76964,5,1,new,20,0,0,0.0
3904,18,117366,4,3,new,20,5,0,0.0
3905,63,80467,6,4,regular,20,10,0,0.0
3906,57,85340,8,8,new,20,5,1,356.21
3907,55,109901,5,5,loyal,5,10,0,0.0
3908,68,86045,4,1,regular,5,20,1,92.03
3909,28,52962,7,4,new,5,5,1,471.39
3910,65,72797,7,5,regular,20,5,0,0.0
3911,30,43561,9,2,regular,10,0,0,0.0
3912,68,53427,2,3,loyal,20,5,0,0.0
3913,27,88028,5,4,regular,20,20,0,0.0
3914,46,34897,5,7,regular,10,5,0,0.0
3915,59,87197,4,7,new,20,10,1,90.86
3916,22,78406,5,6,regular,10,20,0,0.0
3917,21,50838,5,3,regular,0,0,0,0.0
3918,62,24494,7,8,loyal,10,5,0,0.0
3919,21,90462,1,3,loyal,10,20,0,0.0
3920,49,102450,5,3,loyal,10,5,0,0.0
3921,66,93007,6,2,regular,5,5,0,0.0
3922,49,62091,0,3,regular,0,0,1,477.66
3923,43,85353,3,3,regular,5,0,0,0.0
3924,39,61475,9,2,regular,0,10,0,0.0
3925,51,55826,3,5,regular,20,20,0,0.0
3926,47,52717,6,5,new,5,10,0,0.0
3927,44,41085,4,0,new,20,10,0,0.0
3928,25,116935,4,2,regular,20,5,1,370.36
3929,52,86621,4,3,new,20,10,1,228.01
3930,56,37491,5,4,regular,5,10,0,0.0
3931,54,106503,6,1,new,5,0,0,0.0
3932,21,35130,4,11,regular,0,5,1,134.2
3933,54,79367,7,2,regular,0,10,0,0.0
3934,55,36553,4,3,regular,5,0,0,0.0
3935,27,56123,2,3,loyal,5,10,0,0.0
3936,62,85852,4,6,regular,5,0,0,0.0
3937,45,119912,6,7,new,10,5,0,0.0
3938,42,119189,2,3,regular,20,0,0,0.0
3939,55,109556,2,2,loyal,0,5,1,209.88
3940,44,43547,7,4,regular,5,5,0,0.0
3941,46,29350,7,3,regular,0,0,1,445.63
3942,34,110561,4,8,regular,10,20,1,356.57
3943,66,112314,6,5,regular,0,20,0,0.0
3944,68,47861,4,5,loyal,20,5,1,89.55
3945,24,21917,6,3,new,10,10,1,288.59
3946,56,84789,3,1,loyal,20,10,0,0.0
3947,19,27609,7,2,regular,10,5,1,288.91
3948,37,24049,4,4,regular,20,20,1,187.44
3949,68,113714,3,6,regular,5,20,0,0.0
3950,27,69565,4,2,new,20,10,0,0.0
3951,37,31204,2,6,new,5,10,0,0.0
3952,29,85456,11,3,new,5,20,1,363.39
3953,55,56919,5,5,regular,5,20,0,0.0
3954,42,73631,4,4,regular,20,5,0,0.0
3955,48,109886,4,4,loyal,20,20,1,155.16
3956,67,43783,7,3,regular,10,10,0,0.0
3957,45,84650,3,3,regular,5,20,1,91.76
3958,56,102849,5,4,regular,5,10,1,329.97
3959,23,62377,7,3,regular,10,20,0,0.0
3960,29,117013,4,8,new,10,0,1,125.76
3961,67,64830,1,3,new,5,20,0,0.0
3962,62,65919,8,3,regular,20,5,0,0.0
3963,52,108419,5,8,loyal,0,0,1,324.59
3964,37,83591,2,3,regular,0,10,0,0.0
3965,28,106870,3,7,regular,0,10,0,0.0
3966,62,99041,8,1,new,20,0,0,0.0
3967,58,91236,2,6,regular,0,0,0,0.0
3968,30,44148,1,7,loyal,10,10,0,0.0
3969,48,59884,2,3,regular,20,20,1,93.95
3970,50,106445,1,3,new,5,10,1,398.47
3971,42,81603,4,2,loyal,20,5,0,0.0
3972,66,48020,4,3,new,5,5,0,0.0
3973,24,52735,3,7,regular,5,10,0,0.0
3974,31,97583,7,1,new,5,5,1,349.26
3975,22,37818,3,7,loyal,5,10,0,0.0
3976,54,31209,3,2,loyal,5,20,0,0.0
3977,51,96511,7,3,new,0,20,0,0.0
3978,69,48838,3,2,loyal,0,20,1,448.06
3979,46,96541,7,1,loyal,5,10,0,0.0
3980,25,73361,7,6,regular,0,5,1,294.66
3981,41,119781,3,2,regular,5,0,0,0.0
3982,22,72492,6,6,regular,5,5,0,0.0
3983,52,106748,2,5,new,10,5,0,0.0
3984,53,105043,5,6,regular,0,5,0,0.0
3985,62,41198,7,2,regular,10,20,0,0.0
3986,35,119612,8,5,new,0,10,0,0.0
3987,34,94580,7,2,regular,0,0,0,0.0
3988,21,30721,7,3,new,20,0,1,169.59
3989,39,20603,6,6,regular,20,0,1,64.56
3990,42,47138,4,3,regular,10,5,0,0.0
3991,57,21624,10,5,new,0,20,1,178.69
3992,57,55759,1,1,new,20,0,0,0.0
3993,25,119636,5,2,regular,20,10,0,0.0
3994,32,67891,3,3,loyal,10,0,1,99.99
3995,44,22390,6,4,regular,5,0,1,340.01
3996,35,69390,6,5,loyal,5,0,1,471.32
3997,19,41910,5,2,loyal,0,5,0,0.0
3998,61,105619,4,3,regular,20,0,1,467.23
3999,56,29056,5,3,regular,20,0,0,0.0
4000,45,97055,3,4,regular,10,0,0,0.0
4001,34,64596,8,6,new,10,20,1,417.0
4002,61,21885,1,1,new,10,5,0,0.0
4003,19,87313,4,6,new,5,0,0,0.0
4004,41,65502,9,2,regular,0,0,0,0.0
4005,59,97155,6,2,new,5,0,0,0.0
4006,67,81807,7,5,new,0,20,1,287.15
4007,31,98725,8,4,regular,20,5,0,0.0
4008,51,66039,5,4,regular,0,0,0,0.0
4009,27,20793,2,3,regular,20,0,1,412.03
4010,24,33064,8,3,regular,0,20,1,463.38
4011,36,65890,5,3,regular,10,20,1,448.29
4012,64,59747,4,5,regular,20,10,0,0.0
4013,53,99436,4,3,regular,5,10,0,0.0
4014,43,61165,3,6,new,20,20,0,0.0
4015,32,106018,1,2,loyal,0,5,1,98.2
4016,25,38771,3,4,regular,0,0,0,0.0
4017,32,58487,11,3,regular,20,5,0,0.0
4018,25,95630,6,0,regular,0,20,0,0.0
4019,27,32409,4,3,loyal,10,5,0,0.0
4020,53,52140,6,4,regular,5,0,0,0.0
4021,24,95185,10,3,loyal,0,10,0,0.0
4022,20,78898,2,4,new,5,0,1,92.0
4023,46,97806,5,5,loyal,10,10,1,466.49
4024,32,71573,4,1,loyal,10,0,0,0.0
4025,41,105919,3,3,new,20,0,1,165.65
4026,25,107742,7,1,new,0,5,1,362.38
4027,28,117455,6,4,loyal,5,10,0,0.0
4028,40,32201,8,3,regular,5,0,0,0.0
4029,53,79118,4,3,new,0,0,0,0.0
4030,39,31426,7,4,regular,20,20,1,482.47
4031,46,42889,4,6,loyal,5,20,0,0.0
4032,45,50031,3,7,loyal,5,10,1,462.01
4033,31,84614,3,4,regular,10,5,0,0.0
4034,32,63121,2,4,regular,20,20,0,0.0
4035,40,106473,2,2,regular,0,5,0,0.0
4036,19,49854,3,6,new,10,10,0,0.0
4037,53,81722,4,4,new,0,0,0,0.0
4038,49,96318,6,5,new,5,0,1,489.58
4039,33,118030,6,3,new,20,5,0,0.0
4040,37,44526,6,3,regular,10,10,0,0.0
4041,35,93360,1,5,new,20,0,1,466.4
4042,51,28477,7,7,regular,10,0,1,374.13
4043,57,74343,3,7,regular,5,0,0,0.0
4044,23,61379,9,5,new,20,20,0,0.0
4045,39,115854,5,2,regular,10,5,0,0.0
4046,18,97337,5,7,new,0,10,0,0.0
4047,41,112725,6,4,regular,20,20,0,0.0
4048,30,105056,7,3,new,10,5,0,0.0
4049,35,61067,11,3,regular,20,0,1,352.42
4050,41,93334,7,6,regular,10,10,0,0.0
4051,34,23046,4,6,regular,0,5,1,308.0
4052,38,75788,7,0,new,5,20,0,0.0
4053,57,24730,3,5,loyal,20,20,0,0.0
4054,60,92419,7,3,regular,10,20,0,0.0
4055,18,116672,7,5,regular,0,5,0,0.0
4056,37,88138,3,5,regular,0,10,0,0.0
4057,62,103993,7,3,loyal,5,5,1,351.83
4058,45,43436,5,2,regular,5,10,0,0.0
4059,28,119390,8,6,regular,10,5,1,242.61
4060,48,75075,3,4,regular,5,5,0,0.0
4061,25,87445,4,3,regular,5,0,0,0.0
4062,19,97060,8,7,regular,5,0,0,0.0
4063,50,83959,4,3,regular,0,0,1,132.35
4064,44,51712,5,6,regular,10,5,0,0.0
4065,57,81143,6,4,regular,0,0,0,0.0
4066,35,85397,5,3,regular,20,10,1,392.92
4067,62,105733,3,5,new,20,20,1,233.86
4068,39,68148,2,6,regular,0,20,1,365.93
4069,56,70179,7,4,regular,10,20,0,0.0
4070,23,70315,7,1,regular,5,10,1,171.13
4071,23,31442,4,10,regular,10,5,0,0.0
4072,58,29005,9,1,regular,5,20,1,230.12
4073,61,22043,3,5,new,5,10,0,0.0
4074,67,86621,8,4,regular,20,10,0,0.0
4075,34,61885,7,3,new,0,0,0,0.0
4076,19,106568,8,1,new,10,10,0,0.0
4077,68,90223,8,5,loyal,10,0,0,0.0
4078,49,34143,8,7,regular,20,0,0,0.0
4079,30,30007,5,2,regular,5,20,1,148.83
4080,57,56610,4,4,new,10,10,1,324.08
4081,65,112094,4,5,new,20,0,1,417.23
4082,32,24866,5,5,regular,10,0,0,0.0
4083,58,38740,2,7,new,5,20,1,228.42
4084,58,22963,3,3,new,20,10,1,435.65
4085,44,61366,5,4,loyal,20,0,0,0.0
4086,50,118965,6,5,regular,0,10,1,165.12
4087,32,88371,5,2,new,0,20,0,0.0
4088,66,69347,8,8,loyal,20,10,0,0.0
4089,69,34439,6,8,loyal,20,20,1,168.47
4090,69,55551,4,3,new,5,20,1,220.71
4091,56,72454,13,8,new,5,20,0,0.0
4092,20,47487,3,5,new,20,5,0,0.0
4093,37,90505,4,4,regular,0,20,1,168.39
4094,41,118001,2,2,regular,0,5,0,0.0
4095,67,40594,1,3,regular,10,5,0,0.0
4096,46,45225,2,8,regular,0,10,0,0.0
4097,45,32623,7,4,regular,0,20,1,344.72
4098,25,92570,10,4,new,0,5,1,490.5
4099,59,66172,4,2,regular,20,5,0,0.0
4100,35,48375,5,5,regular,0,5,0,0.0
4101,22,41918,5,4,regular,20,5,0,0.0
4102,69,27048,2,5,new,0,0,1,354.26
4103,27,67615,6,1,regular,20,20,0,0.0
4104,18,88327,8,4,regular,5,20,0,0.0
4105,22,43502,5,5,new,5,20,0,0.0
4106,41,20163,4,6,regular,0,0,0,0.0
4107,23,67332,5,4,regular,5,0,0,0.0
4108,61,87574,3,2,regular,0,20,0,0.0
4109,44,54499,6,3,regular,0,20,0,0.0
4110,34,45037,8,6,regular,5,5,0,0.0
4111,18,35429,5,5,regular,5,5,0,0.0
4112,42,94610,7,6,new,10,10,0,0.0
4113,25,106156,4,4,regular,20,5,0,0.0
4114,68,96975,6,5,new,0,10,0,0.0
4115,33,71818,6,2,regular,5,20,1,439.75
4116,42,92410,3,3,loyal,10,5,0,0.0
4117,18,59691,6,5,new,5,0,1,382.05
4118,24,22448,6,6,regular,10,5,0,0.0
4119,28,56757,6,5,regular,5,20,0,0.0
4120,20,90373,2,4,regular,5,10,1,269.22
4121,55,84734,4,7,regular,10,0,0,0.0
4122,67,119014,5,4,new,0,0,0,0.0
4123,69,119749,6,3,new,0,20,0,0.0
4124,31,44262,10,6,new,10,0,0,0.0
4125,59,20956,2,4,loyal,10,0,1,95.56
4126,44,47423,4,6,regular,20,10,0,0.0
4127,20,107613,9,1,regular,10,0,0,0.0
4128,22,101352,7,2,loyal,5,10,0,0.0
4129,46,29875,2,7,regular,5,0,0,0.0
4130,40,36039,3,3,loyal,10,20,1,227.82
4131,18,76352,5,1,loyal,0,0,0,0.0
4132,66,86058,4,6,new,0,5,0,0.0
4133,55,118233,6,2,loyal,20,5,0,0.0
4134,44,95502,1,1,regular,20,5,1,355.12
4135,69,41185,7,3,regular,20,5,1,498.51
4136,68,23716,1,5,regular,10,10,0,0.0
4137,68,83361,5,6,new,20,5,1,54.1
4138,31,75376,2,4,regular,5,10,0,0.0
4139,63,112175,1,6,regular,0,10,0,0.0
4140,44,77587,5,1,regular,10,5,0,0.0
4141,55,70124,4,2,regular,0,20,1,379.18
4142,62,50344,6,2,regular,20,0,0,0.0
4143,26,28626,4,3,new,10,20,0,0.0
4144,41,107634,3,4,new,10,0,1,137.11
4145,24,102606,5,3,regular,10,10,0,0.0
4146,32,36274,7,4,regular,5,0,0,0.0
4147,39,90389,7,5,regular,10,10,1,106.41
4148,62,56419,3,9,regular,5,5,0,0.0
4149,62,63703,7,0,regular,0,0,0,0.0
4150,38,104866,3,6,loyal,0,5,0,0.0
4151,35,104202,5,6,new,0,5,1,352.8
4152,45,39064,9,6,regular,20,0,0,0.0
4153,65,50760,2,7,regular,5,5,0,0.0
4154,68,102137,5,5,new,10,10,1,266.56
4155,29,111699,3,4,new,0,0,1,362.61
4156,27,27906,8,6,loyal,5,5,0,0.0
4157,54,103359,7,3,new,5,5,0,0.0
4158,33,68922,1,3,regular,20,10,0,0.0
4159,28,79031,4,1,new,20,10,0,0.0
4160,19,27533,1,3,new,10,20,0,0.0
4161,38,88035,3,7,regular,5,10,0,0.0
4162,38,87790,4,6,regular,0,5,0,0.0
4163,47,86270,4,1,regular,20,20,0,0.0
4164,28,99060,5,7,new,10,0,1,197.7
4165,55,114605,5,2,regular,5,20,0,0.0
4166,53,104985,9,4,loyal,20,5,0,0.0
4167,42,94478,6,4,regular,10,5,0,0.0
4168,27,118126,2,1,loyal,20,0,0,0.0
4169,44,87454,11,4,new,5,20,1,296.64
4170,53,87201,6,4,regular,5,0,0,0.0
4171,37,74205,11,4,regular,5,0,0,0.0
4172,31,96906,2,6,loyal,20,20,0,0.0
4173,44,27137,4,3,regular,20,20,0,0.0
4174,36,70575,4,2,new,5,0,0,0.0
4175,38,62532,3,5,regular,10,20,1,141.51
4176,36,111273,3,3,loyal,5,5,1,271.68
4177,33,27256,7,3,regular,5,20,1,305.95
4178,55,84375,5,3,loyal,10,0,0,0.0
4179,41,38432,2,4,regular,20,0,0,0.0
4180,42,108355,8,3,new,0,0,0,0.0
4181,51,105185,6,5,new,5,20,0,0.0
4182,36,43545,7,4,regular,5,5,0,0.0
4183,23,107170,5,8,new,10,0,0,0.0
4184,62,69673,8,3,regular,10,20,0,0.0
4185,20,117104,5,5,regular,20,5,1,252.24
4186,47,92981,7,2,new,0,0,0,0.0
4187,31,23446,1,2,new,10,20,0,0.0
4188,29,40272,6,5,loyal,5,10,0,0.0
4189,20,60359,4,1,regular,0,10,0,0.0
4190,64,41133,8,2,regular,20,0,1,435.51
4191,40,33243,6,6,regular,0,0,0,0.0
4192,35,117804,6,3,loyal,20,10,1,420.21
4193,56,106906,5,3,regular,5,20,1,201.51
4194,20,63461,1,6,regular,0,20,1,431.42
4195,47,41502,3,4,new,5,20,1,261.09
4196,43,38181,6,2,regular,20,5,0,0.0
4197,46,111577,7,2,new,20,10,1,461.27
4198,24,53146,3,3,new,5,5,0,0.0
4199,67,21259,5,8,new,5,5,1,359.02
4200,30,59737,7,6,new,0,10,1,444.43
4201,53,65433,2,2,regular,10,20,0,0.0
4202,56,82308,5,4,regular,20,0,0,0.0
4203,35,53868,11,2,new,0,10,1,306.47
4204,24,112301,6,2,regular,0,0,0,0.0
4205,33,84353,6,4,loyal,20,10,1,372.81
4206,59,118659,3,3,new,10,0,1,275.72
4207,65,56701,9,7,regular,5,20,0,0.0
4208,66,85169,6,2,new,10,5,0,0.0
4209,29,56534,10,4,regular,10,0,1,391.45
4210,49,89992,4,3,new,10,0,0,0.0
4211,25,94568,2,6,loyal,0,5,0,0.0
4212,54,52182,5,3,new,20,10,0,0.0
4213,39,113767,2,4,new,20,5,0,0.0
4214,55,105715,5,3,regular,20,0,0,0.0
4215,53,109449,4,5,regular,0,0,0,0.0
4216,69,41779,5,3,regular,5,10,0,0.0
4217,43,91785,4,5,new,5,5,1,431.54
4218,35,30638,6,3,regular,10,0,1,312.0
4219,45,30551,6,3,loyal,5,10,1,491.03
4220,26,117325,7,5,regular,5,0,0,0.0
4221,23,35289,7,12,new,20,10,0,0.0
4222,44,106413,3,3,loyal,10,5,0,0.0
4223,60,63080,6,5,regular,20,10,0,0.0
4224,45,50364,6,3,regular,10,10,0,0.0
4225,58,27349,3,2,new,10,5,0,0.0
4226,27,87517,4,3,new,5,0,0,0.0
4227,41,92133,9,7,regular,5,10,1,189.2
4228,49,66701,5,3,regular,5,20,1,499.53
4229,36,100994,3,4,regular,20,5,0,0.0
4230,18,52312,5,5,regular,10,10,0,0.0
4231,21,75167,8,4,new,5,0,1,414.3
4232,66,48677,8,4,loyal,20,5,0,0.0
4233,49,78222,7,6,new,20,20,0,0.0
4234,31,33602,9,3,loyal,0,0,0,0.0
4235,31,67616,8,5,regular,5,5,0,0.0
4236,20,74931,3,2,regular,10,20,1,68.64
4237,67,75654,10,6,regular,20,5,1,276.46
4238,23,64659,4,2,regular,20,0,0,0.0
4239,57,84357,5,4,loyal,0,10,1,199.73
4240,30,71218,5,2,loyal,5,10,0,0.0
4241,35,48323,5,5,regular,0,5,0,0.0
4242,32,41535,2,2,regular,0,10,0,0.0
4243,60,84772,5,2,regular,5,20,0,0.0
4244,19,113861,5,3,regular,20,10,0,0.0
4245,36,95319,5,3,regular,5,0,1,216.5
4246,32,83859,4,3,regular,0,10,0,0.0
4247,32,112153,5,1,regular,0,20,1,488.85
4248,28,109960,8,6,regular,10,5,1,436.63
4249,65,70647,2,1,loyal,10,0,1,137.9
4250,37,30927,5,8,loyal,5,10,1,241.56
4251,39,83428,9,6,regular,5,5,1,320.89
4252,38,82285,4,6,regular,20,20,0,0.0
4253,68,47735,6,3,regular,0,10,0,0.0
4254,35,104946,2,6,regular,20,20,0,0.0
4255,35,106995,3,1,new,20,5,0,0.0
4256,35,53092,6,3,regular,20,0,0,0.0
4257,35,67685,5,1,new,10,10,0,0.0
4258,22,39514,6,2,new,10,20,0,0.0
4259,49,37835,6,3,regular,20,0,1,299.16
4260,19,46502,3,3,regular,0,10,0,0.0
4261,29,56578,6,3,regular,20,20,1,207.91
4262,28,47293,3,2,regular,0,5,1,101.78
4263,33,35163,5,4,loyal,0,5,0,0.0
4264,57,64719,6,3,regular,0,5,0,0.0
4265,49,82356,4,3,loyal,0,5,0,0.0
4266,69,52596,4,4,new,10,10,0,0.0
4267,36,73354,2,4,new,0,10,1,279.25
4268,66,47127,3,2,new,10,20,0,0.0
4269,20,90386,6,2,loyal,0,10,1,284.66
4270,44,84851,2,10,regular,0,10,0,0.0
4271,59,116006,4,2,regular,5,10,0,0.0
4272,45,25303,2,4,loyal,20,20,0,0.0
4273,66,105314,5,4,regular,0,0,1,491.77
4274,34,54036,4,5,loyal,5,20,0,0.0
4275,19,26604,4,4,new,0,0,0,0.0
4276,58,88975,6,2,loyal,0,20,1,360.06
4277,21,37172,6,4,regular,10,10,1,286.99
4278,57,37584,8,2,new,20,20,0,0.0
4279,56,117965,10,3,new,10,20,1,401.91
4280,61,42092,10,4,regular,10,0,0,0.0
4281,42,74716,3,5,regular,5,10,0,0.0
4282,64,40066,8,2,new,0,5,0,0.0
4283,26,32399,5,4,regular,10,0,0,0.0
4284,40,20092,2,5,regular,20,5,0,0.0
4285,24,21604,7,1,new,10,10,1,294.9
4286,57,67376,5,1,loyal,0,10,1,204.03
4287,55,63400,5,5,loyal,20,0,1,211.43
4288,59,23895,5,5,new,0,10,1,215.01
4289,57,54959,6,4,loyal,10,10,0,0.0
4290,34,47293,4,3,regular,20,20,0,0.0
4291,21,77132,6,4,new,20,0,0,0.0
4292,66,119480,1,2,regular,10,10,1,394.8
4293,43,89164,5,3,new,20,20,0,0.0
4294,22,111839,5,3,regular,5,10,1,290.43
4295,66,39222,3,1,regular,0,0,0,0.0
4296,69,41507,6,4,loyal,0,20,1,275.2
4297,41,95080,6,5,new,20,0,0,0.0
4298,58,51000,7,6,regular,0,20,1,238.26
4299,19,104877,7,10,loyal,20,20,0,0.0
4300,22,66370,5,5,loyal,5,0,0,0.0
4301,32,40082,9,4,new,20,10,1,323.76
4302,52,104441,5,6,new,20,5,1,57.34
4303,24,75045,5,5,new,0,10,1,189.82
4304,19,100264,7,1,new,10,20,1,338.46
4305,52,65224,2,4,loyal,0,0,0,0.0
4306,58,32624,3,2,new,5,10,0,0.0
4307,56,88103,2,4,loyal,20,20,0,0.0
4308,59,32444,6,6,regular,20,0,0,0.0
4309,59,86329,3,3,new,0,20,0,0.0
4310,49,61673,14,4,regular,20,0,0,0.0
4311,45,99152,3,4,regular,0,0,0,0.0
4312,62,107009,3,5,new,5,10,0,0.0
4313,36,60737,8,4,loyal,10,20,0,0.0
4314,23,108208,7,3,new,0,20,0,0.0
4315,57,31089,2,7,loyal,0,0,1,290.96
4316,32,30736,2,6,new,0,20,1,209.9
4317,68,119353,3,3,regular,0,5,0,0.0
4318,39,77429,5,2,regular,10,5,0,0.0
4319,62,65071,5,2,regular,10,20,1,217.31
4320,20,35567,4,2,regular,5,20,0,0.0
4321,52,48899,7,13,new,20,20,1,410.85
4322,41,88612,3,2,new,20,20,1,358.54
4323,42,102171,7,4,regular,5,0,1,202.98
